Date,Close,High,Low,Open,Volume,Log Return,HV20,HV60
2025-09-03,636.685302734375,637.1501834379544,633.4412793439511,635.6270215222661,70820900,0.00540491326799287,,
2025-09-04,642.0064086914062,642.0361089027498,636.4579021356687,637.3579030521721,65219200,0.008322782770799371,0.09573925678382024,
2025-09-05,640.14697265625,645.0625384730564,636.2798483910566,644.3404973975818,85178900,-0.002900491260722524,0.09661877627618315,
2025-09-08,641.7195434570312,642.718484610511,640.1370415028089,641.5118230975241,63133100,0.0024535652814358087,0.09360165542083067,
2025-09-09,643.2031860351562,643.7273464852004,640.1272219983028,641.8580441132016,66133900,0.0023093112191371395,0.09308475565411185,
2025-09-10,645.0625,647.3768223058731,643.4997982019892,646.4570213518696,78034500,0.002886540060796159,0.08647257274513988,
2025-09-11,650.423095703125,651.115436538164,646.4273914384058,647.0108918753651,69934400,0.008275856275638451,0.09011435822229925,
2025-09-12,650.20556640625,651.8869485652141,649.701206088218,650.3934866540098,72780100,-0.0003344987008828243,0.09018280240529582,
2025-09-15,653.6671142578125,653.7956944276398,652.114372883025,652.4110731340584,63772400,0.005309653366226374,0.09055877536589925,
2025-09-16,652.7671508789062,654.5276730798186,651.9858301119879,654.2210123755038,61169000,-0.0013777402281604336,0.09091627704307816,
2025-09-17,651.9561157226562,654.4682584259048,647.1295902463727,652.7770367516476,101952200,-0.0012432295513901252,0.08797406187093021,
2025-09-18,655.0023193359375,657.6035020628194,653.0341373534065,654.6363789857319,90459200,0.0046615241122961735,0.08722700572989385,
2025-09-19,658.2465209960938,659.0895125014193,654.9438659954435,656.8877828567474,97945600,0.004940736530660038,0.0849897683673742,
2025-09-22,661.3607177734375,661.8069717744121,656.7290467709187,656.7588293222589,69452200,0.004719893112429032,0.07076844680661626,
2025-09-23,657.7605590820312,661.856628548307,656.5406245808955,661.2416672722171,81708900,-0.005458433114998444,0.07206967103823783,
2025-09-24,655.6678466796875,659.1490153831234,654.2496039734066,659.0498612769777,68082200,-0.0031866436938144398,0.07347522309595832,
2025-09-25,652.6429443359375,653.9917550046746,649.0328388399253,652.5338627083877,89622100,-0.0046241424508109445,0.07635859709169407,
2025-09-26,656.3818969726562,656.9273655696547,652.4742691464395,654.0908804383538,69179200,0.005712592590631297,0.07769175133575486,
2025-09-29,658.2266845703125,659.8135740530697,656.4216318338509,658.9010899003678,73499000,0.0028065978489793704,0.07316426505594907,
2025-09-30,660.7060546875,661.1722242194463,656.173598681204,657.4827596300943,86288000,0.0037596656203880132,0.06526580172579846,
2025-10-01,662.9574584960938,663.8698820443607,657.6117327913598,657.7208144097488,72545400,0.0034017799195840766,0.06430970967220474,
2025-10-02,663.7210693359375,665.0600128657511,661.3011766397112,664.9410037342527,56896000,0.0011511619554406625,0.05987569859623107,
2025-10-03,663.7113037109375,667.1527626006609,662.6698828508305,664.4848631838105,70494400,-1.4713555580661802e-05,0.05779864517860114,
2025-10-06,666.0914916992188,666.9841207809839,663.9591941673339,666.1014192164715,54623300,0.0035797646662827694,0.05810305985782753,
2025-10-07,663.6220092773438,667.4602056461605,662.1839114453724,667.0138910729768,72020100,-0.003714311780944407,0.06133478626569098,
2025-10-08,667.5791625976562,667.6783772359653,663.919480237528,664.7426772273783,60702200,0.0059452546462897245,0.0631447370728632,
2025-10-09,665.6452026367188,668.4023890582872,663.7112737749407,667.9957845708525,66501900,-0.002901179078111572,0.06013557462992546,
2025-10-10,647.6542358398438,668.4122493878771,647.4757221413303,666.6071968358344,159422600,-0.027399832538963102,0.11796940790810018,
2025-10-13,657.5919189453125,659.664772492732,654.3488290056752,655.2216030747315,79560500,0.015227587680655873,0.12885961298553414,
2025-10-14,656.78857421875,660.3590300864076,647.8030207789583,651.7701536094826,88779600,-0.0012223931057610573,0.12883397508939204,
2025-10-15,659.7044067382812,664.7228272522149,653.5156893256119,661.3408732132422,81702600,0.004429704266786335,0.12950055693490312,
2025-10-16,655.211669921875,663.215367636124,651.7106461582608,661.3408828539109,110563300,-0.0068335225027077754,0.13112603745290488,
2025-10-17,658.9308471679688,660.2895852935891,652.7322022395391,654.0810128478913,96500900,0.005660249367837144,0.131508763048079,
2025-10-20,665.7840576171875,666.6866142382812,661.7872027532737,661.8367798071084,60493400,0.010346787167762106,0.1356106018786606,
2025-10-21,665.7741088867188,667.4601523988813,664.4748753427003,665.9229005771253,56249000,-1.4942990429156014e-05,0.1338928374494458,
