Date,Close,High,Low,Open,Volume,Simple Return,Log Return
2026-06-17,739.0560302734375,750.217278570044,737.3204502885575,749.3594421826946,85945200,-0.012487870885051433,-0.012566499634242041
2026-06-18,746.739990234375,748.22998046875,743.8599853515625,747.760009765625,80875700,0.010396992441959574,0.010343315448328203
2026-06-22,744.3900146484375,750.1799926757812,743.1300048828125,747.7000122070312,46628100,-0.003146979693962715,-0.0031519418478261887
2026-06-23,733.5800170898438,739.6300048828125,732.2999877929688,733.8099975585938,66846800,-0.014521954010491611,-0.014628429664887565
2026-06-24,733.239990234375,739.9500122070312,730.8400268554688,735.1699829101562,57439500,-0.0004635170636431152,-0.00046362452088405214
2026-06-25,734.2999877929688,739.3699951171875,729.5999755859375,738.9099731445312,53934400,0.0014456352254532678,0.001444591300819105
2026-06-26,728.989990234375,736.530029296875,716.5800170898438,728.9500122070312,71034000,-0.007231373616869652,-0.007257646736180781
2026-06-29,741.0,741.5599975585938,732.0900268554688,736.530029296875,58035200,0.016474862380159383,0.016340624198741247
2026-06-30,746.77001953125,748.02001953125,740.8900146484375,741.2899780273438,55626000,0.007786800986842035,0.007756640320927922
2026-07-01,745.760009765625,749.4400024414062,742.3800048828125,745.0,47100900,-0.001352504438058455,-0.0013534198977212118
2026-07-02,744.780029296875,751.3099975585938,740.030029296875,747.4000244140625,57447800,-0.001314069480687241,-0.0013149336271025228
2026-07-06,751.280029296875,752.4099731445312,747.4099731445312,748.739990234375,50673300,0.008727409093039817,0.008689545400113111
2026-07-07,747.7100219726562,750.9600219726562,745.2100219726562,750.219970703125,43721500,-0.004751899671231685,-0.004763225841268043
2026-07-08,745.4000244140625,746.1500244140625,739.510009765625,743.1599731445312,43767400,-0.0030894297130047432,-0.003094211852910556
2026-07-09,751.7100219726562,751.969970703125,745.5900268554688,747.3499755859375,41441700,0.00846525000257925,0.008429620706500477
2026-07-10,754.9500122070312,755.4199829101562,748.0999755859375,752.0499877929688,42191300,0.0043101596888019955,0.0043008975551764635
2026-07-13,749.1699829101562,753.9099731445312,748.0,752.469970703125,44013600,-0.007656174850540931,-0.007685633815530019
2026-07-14,751.8300170898438,753.3400268554688,748.6599731445312,750.9099731445312,35143100,0.00355064169730146,0.003544353050495003
2026-07-15,754.8099975585938,755.5800170898438,750.2000122070312,754.239990234375,43844800,0.003963635929681075,0.003955801420061879
2026-07-16,750.719970703125,754.5700073242188,747.8800048828125,752.760009765625,46409800,-0.005418617756386079,-0.005433351714810402
2026-07-17,743.2899780273438,747.2899780273438,740.7999877929688,742.0800170898438,62651000,-0.009897156017872222,-0.009946458438716834
2026-07-20,742.0900268554688,748.72998046875,741.510009765625,747.0599975585938,50422300,-0.0016143782471810253,-0.0016156827599172103
2026-07-21,748.280029296875,749.0399780273438,744.1799926757812,746.2899780273438,34324300,0.008341309298597777,0.00830671283160697
2026-07-22,747.4099731445312,750.02001953125,746.3699951171875,746.6199951171875,32696300,-0.0011627413779321527,-0.0011634178861416992
2026-07-23,738.1500244140625,742.5599975585938,735.2100219726562,739.3699951171875,31621955,-0.012389383421671396,-0.01246677169209119
